Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_MAD,Current_Price_USD,Current_Price_MAD,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count,Product_Year,Price_Diff
2025-09-26,Flipkart,iPhone,iPhone 16 128GB,New,799,7430.7,689.92,6416.26,13.7,Unknown,Out of Stock,4.3,1946,1970-01-01 00:00:00.000002025,109.08000000000004
2024-05-05,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,9290.7,659.49,6133.26,34.0,Unknown,In Stock,4.2,2960,1970-01-01 00:00:00.000002024,339.51
2022-04-23,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,897.87,8350.19,10.1,Unknown,In Stock,4.8,1473,1970-01-01 00:00:00.000002022,101.13
2025-11-03,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,493.98,4594.01,38.2,Unknown,Out of Stock,4.6,7442,1970-01-01 00:00:00.000002025,305.02
2025-06-29,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,18590.7,1427.97,13280.12,28.6,Unknown,In Stock,4.3,1314,1970-01-01 00:00:00.000002025,571.03
2024-10-31,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,426.66,3967.94,0.5,Unknown,In Stock,4.2,249,1970-01-01 00:00:00.000002024,2.339999999999975
2024-10-10,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,9290.7,582.91,5421.06,41.7,Great Indian Festival,In Stock,4.1,828,1970-01-01 00:00:00.000002024,416.09000000000003
2023-11-29,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,445.76,4145.57,25.6,Black Friday,In Stock,4.4,1111,1970-01-01 00:00:00.000002023,153.24
2023-03-10,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,489.43,4551.7,38.7,Big Billion Days,Out of Stock,4.7,3422,1970-01-01 00:00:00.000002023,309.57
2022-10-25,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,9290.7,720.4,6699.72,27.9,Unknown,In Stock,4.4,230,1970-01-01 00:00:00.000002022,278.6
2021-10-20,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,806.67,7502.03,-1.0,Unknown,Out of Stock,4.3,632,1970-01-01 00:00:00.000002021,-7.669999999999959
2023-03-21,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,710.71,6609.6,11.0,Unknown,Low Stock,4.8,1964,1970-01-01 00:00:00.000002023,88.28999999999996
2025-05-30,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,424.46,3947.48,1.1,Unknown,Low Stock,4.9,1290,1970-01-01 00:00:00.000002025,4.5400000000000205
2023-12-19,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,688.25,6400.73,31.1,Unknown,Out of Stock,4.5,3299,1970-01-01 00:00:00.000002023,310.75
2022-09-11,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.7,663.68,6172.22,33.6,Unknown,In Stock,4.4,1521,1970-01-01 00:00:00.000002022,335.32000000000005
2022-09-10,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,667.42,6207.01,33.2,Big Billion Days,In Stock,4.4,2916,1970-01-01 00:00:00.000002022,331.58000000000004
2025-03-12,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,849.54,7900.72,-0.1,Unknown,In Stock,4.7,425,1970-01-01 00:00:00.000002025,-0.5399999999999636
2025-07-23,Amazon,Mac,MacBook Air M3 256GB,New,1099,10220.7,987.82,9186.73,10.1,Unknown,In Stock,4.7,1566,1970-01-01 00:00:00.000002025,111.17999999999995
2023-04-30,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1111.05,10332.77,7.3,Unknown,In Stock,4.7,3034,1970-01-01 00:00:00.000002023,87.95000000000005
2025-07-17,Amazon,Mac,MacBook Air M2 256GB,New,1199,11150.7,686.27,6382.31,42.8,Prime Day,Out of Stock,4.5,1801,1970-01-01 00:00:00.000002025,512.73
2026-07-09,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,5570.7,270.18,2512.67,54.900000000000006,Unknown,Low Stock,4.0,5232,1970-01-01 00:00:00.000002026,328.82
2026-12-02,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,255.55,2376.62,40.400000000000006,Unknown,Out of Stock,4.7,4418,1970-01-01 00:00:00.000002026,173.45
2023-10-13,Flipkart,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.7,544.22,5061.25,31.9,Big Billion Days,In Stock,4.4,67,1970-01-01 00:00:00.000002023,254.77999999999997
2026-07-29,Flipkart,Watch,Apple Watch Ultra,New,799,7430.7,504.6,4692.78,36.8,Unknown,Out of Stock,4.5,7420,1970-01-01 00:00:00.000002026,294.4
2026-10-02,Flipkart,Mac,MacBook Air M2 256GB,New,1199,11150.7,888.37,8261.84,25.9,Unknown,Out of Stock,4.4,3366,1970-01-01 00:00:00.000002026,310.63
2026-01-27,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,3989.7,183.4,1705.62,57.2,Unknown,In Stock,4.4,1609,1970-01-01 00:00:00.000002026,245.6
2025-05-03,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,847.03,7877.38,22.9,Unknown,In Stock,4.3,901,1970-01-01 00:00:00.000002025,251.97000000000003
2026-04-02,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,7430.7,583.43,5425.9,27.0,Unknown,In Stock,4.4,1366,1970-01-01 00:00:00.000002026,215.57000000000005
2026-02-16,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1016.27,9451.31,15.2,Unknown,In Stock,4.4,4391,1970-01-01 00:00:00.000002026,182.73000000000002
2025-07-06,Flipkart,iPhone,iPhone 16 128GB,New,799,7430.7,797.64,7418.05,0.2,Unknown,Low Stock,4.5,1080,1970-01-01 00:00:00.000002025,1.3600000000000136
2025-07-27,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,253.13,2354.11,41.0,Unknown,In Stock,4.5,1957,1970-01-01 00:00:00.000002025,175.87
2026-12-06,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,849.7,7902.21,-0.1,Unknown,Low Stock,4.4,533,1970-01-01 00:00:00.000002026,-0.7000000000000455
2024-07-07,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,712.05,6622.07,28.7,Unknown,Out of Stock,4.7,2361,1970-01-01 00:00:00.000002024,286.95000000000005
2025-02-06,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,355.97,3310.52,40.6,Unknown,In Stock,4.6,6968,1970-01-01 00:00:00.000002025,243.02999999999997
2024-01-29,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,5570.7,256.79,2388.15,57.1,Unknown,In Stock,4.3,5208,1970-01-01 00:00:00.000002024,342.21
2025-07-03,Flipkart,Watch,Apple Watch Ultra 2,New,799,7430.7,698.13,6492.61,12.6,Unknown,In Stock,4.3,2768,1970-01-01 00:00:00.000002025,100.87
2025-12-27,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,895.13,8324.71,25.3,Unknown,Out of Stock,4.5,6301,1970-01-01 00:00:00.000002025,303.87
2024-06-16,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,262.16,2438.09,38.9,Unknown,In Stock,4.3,4200,1970-01-01 00:00:00.000002024,166.83999999999997
2026-04-18,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1596.05,14843.27,20.200000000000003,Unknown,Out of Stock,4.4,5369,1970-01-01 00:00:00.000002026,402.95000000000005
2026-07-28,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,5570.7,271.85,2528.21,54.6,Unknown,In Stock,3.8,7136,1970-01-01 00:00:00.000002026,327.15
2026-01-06,Flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.7,684.67,6367.43,42.9,Unknown,Low Stock,4.5,3824,1970-01-01 00:00:00.000002026,514.33
2025-11-30,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1461.7,13593.81,26.9,Black Friday,Low Stock,4.7,8097,1970-01-01 00:00:00.000002025,537.3
2025-12-27,Flipkart,iPhone,iPhone 16 128GB,New,799,7430.7,706.22,6567.85,11.6,Unknown,In Stock,4.5,2422,1970-01-01 00:00:00.000002025,92.77999999999997
2025-08-24,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,358.51,3334.14,40.1,Unknown,In Stock,4.6,5376,1970-01-01 00:00:00.000002025,240.49
2025-01-05,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,1115.67,10375.73,-1.5,Unknown,In Stock,4.2,816,1970-01-01 00:00:00.000002025,-16.670000000000073
2025-01-31,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,1008.84,9382.21,15.9,Unknown,In Stock,4.2,1648,1970-01-01 00:00:00.000002025,190.15999999999997
2026-04-20,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,894.12,8315.32,25.4,Unknown,Low Stock,4.3,5290,1970-01-01 00:00:00.000002026,304.88
2024-06-12,Amazon,Watch,Apple Watch Ultra 2,New,799,7430.7,693.7,6451.41,13.2,Unknown,In Stock,4.3,1947,1970-01-01 00:00:00.000002024,105.29999999999995
2026-09-07,Flipkart,iPhone,iPhone 14 128GB,New,799,7430.7,506.83,4713.52,36.6,Unknown,Out of Stock,4.3,6865,1970-01-01 00:00:00.000002026,292.17
2026-06-17,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,855.31,7954.38,22.2,Unknown,In Stock,4.0,1643,1970-01-01 00:00:00.000002026,243.69000000000005
2026-09-06,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,1782.61,16578.27,10.8,Unknown,In Stock,4.7,1371,1970-01-01 00:00:00.000002026,216.3900000000001
2026-06-07,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,823.59,7659.39,25.1,Unknown,Low Stock,4.2,1480,1970-01-01 00:00:00.000002026,275.40999999999997
2025-05-09,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,9290.7,469.66,4367.84,53.0,Unknown,Out of Stock,3.8,9704,1970-01-01 00:00:00.000002025,529.3399999999999
2025-07-19,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,995.1,9254.43,17.0,Unknown,In Stock,4.5,5299,1970-01-01 00:00:00.000002025,203.89999999999998
2026-05-24,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,255.05,2371.97,40.5,Unknown,Out of Stock,4.3,2612,1970-01-01 00:00:00.000002026,173.95
2026-03-31,Flipkart,iPhone,iPhone 12 64GB,New,799,7430.7,471.12,4381.42,41.0,Unknown,In Stock,4.4,5691,1970-01-01 00:00:00.000002026,327.88
2023-06-01,Amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,7430.7,570.0,5301.0,28.7,Unknown,In Stock,4.1,523,1970-01-01 00:00:00.000002023,229.0
2021-12-26,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.7,643.61,5985.57,35.6,Unknown,Low Stock,3.9,1748,1970-01-01 00:00:00.000002021,355.39
2026-02-22,Flipkart,Mac,MacBook Air M3 256GB,New,1099,10220.7,985.64,9166.45,10.3,Unknown,Low Stock,4.2,1307,1970-01-01 00:00:00.000002026,113.36000000000001
2025-06-04,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,1012.04,9411.97,15.6,Unknown,In Stock,4.7,4955,1970-01-01 00:00:00.000002025,186.96000000000004
2025-12-03,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,802.47,7462.97,19.7,Unknown,In Stock,4.6,1306,1970-01-01 00:00:00.000002025,196.52999999999997
2025-04-27,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,323.66,3010.04,24.6,Unknown,In Stock,4.3,1390,1970-01-01 00:00:00.000002025,105.33999999999997
2026-01-06,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,7430.7,352.76,3280.67,55.8,Unknown,Out of Stock,4.1,8511,1970-01-01 00:00:00.000002026,446.24
2025-08-20,Flipkart,iPhone,iPhone 12 64GB,New,799,7430.7,487.77,4536.26,39.0,Unknown,Low Stock,4.6,2901,1970-01-01 00:00:00.000002025,311.23
2023-03-08,Flipkart,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,7430.7,447.37,4160.54,44.0,Unknown,In Stock,4.4,3545,1970-01-01 00:00:00.000002023,351.63
2023-07-06,Amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,7430.7,639.16,5944.19,20.0,Unknown,In Stock,4.3,1186,1970-01-01 00:00:00.000002023,159.84000000000003
2025-03-21,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,1105.73,10283.29,-0.6,Unknown,In Stock,4.7,799,1970-01-01 00:00:00.000002025,-6.730000000000018
2024-11-08,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,434.06,4036.76,-1.2,Unknown,In Stock,4.3,1202,1970-01-01 00:00:00.000002024,-5.060000000000002
2024-06-02,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,911.39,8475.93,8.799999999999999,Unknown,Out of Stock,4.5,2582,1970-01-01 00:00:00.000002024,87.61000000000001
2026-04-17,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,359.3,3341.49,40.0,Unknown,In Stock,4.7,3225,1970-01-01 00:00:00.000002026,239.7
2023-05-12,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,256.19,2382.57,40.3,Unknown,In Stock,4.6,5207,1970-01-01 00:00:00.000002023,172.81
2025-07-10,Flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.7,640.92,5960.56,46.5,Big Billion Days,Low Stock,4.2,5382,1970-01-01 00:00:00.000002025,558.08
2024-05-20,Amazon,iPhone,iPhone 14 128GB,New,799,7430.7,697.72,6488.8,12.7,Unknown,Low Stock,4.6,1700,1970-01-01 00:00:00.000002024,101.27999999999997
2025-08-28,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,883.04,8212.27,11.6,Unknown,In Stock,4.6,2061,1970-01-01 00:00:00.000002025,115.96000000000004
2025-01-31,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,9290.7,786.56,7315.01,21.3,Unknown,In Stock,3.8,1290,1970-01-01 00:00:00.000002025,212.44000000000005
2023-04-18,Amazon,Mac,MacBook Air M1 256GB,New,999,9290.7,790.21,7348.95,20.9,Unknown,In Stock,4.4,1951,1970-01-01 00:00:00.000002023,208.78999999999996
2024-10-23,Amazon,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,802.71,7465.2,27.0,Unknown,In Stock,4.1,156,1970-01-01 00:00:00.000002024,296.28999999999996
2025-11-24,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,1602.12,14899.72,19.9,Black Friday,Low Stock,4.3,1883,1970-01-01 00:00:00.000002025,396.8800000000001
2025-06-22,Amazon,Mac,MacBook Air M3 256GB,New,1099,10220.7,988.55,9193.51,10.1,Unknown,In Stock,4.8,823,1970-01-01 00:00:00.000002025,110.45000000000005
2026-07-21,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,482.17,4484.18,39.7,Unknown,Low Stock,4.6,6041,1970-01-01 00:00:00.000002026,316.83
2024-01-28,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,360.37,3351.44,39.8,Unknown,Out of Stock,4.7,2761,1970-01-01 00:00:00.000002024,238.63
2024-03-28,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,18590.7,1456.06,13541.36,27.200000000000003,Unknown,In Stock,4.1,759,1970-01-01 00:00:00.000002024,542.94
2026-02-02,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1014.24,9432.43,15.4,Unknown,In Stock,4.4,2241,1970-01-01 00:00:00.000002026,184.76
2023-07-26,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,429.65,3995.74,-0.2,Unknown,In Stock,4.9,857,1970-01-01 00:00:00.000002023,-0.6499999999999773
2025-04-17,Flipkart,iPhone,iPhone 13 128GB,Renewed/Refurbished,799,7430.7,347.1,3228.03,56.6,Unknown,Low Stock,4.1,2177,1970-01-01 00:00:00.000002025,451.9
2026-02-01,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,854.56,7947.41,-0.7000000000000001,Unknown,Low Stock,4.3,518,1970-01-01 00:00:00.000002026,-5.559999999999945
2026-02-07,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,252.65,2349.65,41.1,Unknown,In Stock,4.3,5813,1970-01-01 00:00:00.000002026,176.35
2023-11-11,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,9290.7,591.3,5499.09,40.8,Unknown,Low Stock,4.2,5238,1970-01-01 00:00:00.000002023,407.70000000000005
2026-02-10,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1014.05,9430.67,15.4,Unknown,In Stock,4.7,2812,1970-01-01 00:00:00.000002026,184.95000000000005
2025-08-12,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,1010.07,9393.65,8.1,Unknown,In Stock,4.3,925,1970-01-01 00:00:00.000002025,88.92999999999995
2025-10-23,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,847.84,7884.91,0.1,Unknown,In Stock,4.4,155,1970-01-01 00:00:00.000002025,1.1599999999999682
2023-05-24,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,707.17,6576.68,11.5,Unknown,In Stock,4.7,2501,1970-01-01 00:00:00.000002023,91.83000000000004
2026-01-03,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1771.18,16471.97,11.4,Unknown,In Stock,4.3,3801,1970-01-01 00:00:00.000002026,227.81999999999994
2025-07-24,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,353.94,3291.64,40.9,Unknown,In Stock,4.3,6336,1970-01-01 00:00:00.000002025,245.06
2025-01-04,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.7,441.42,4105.21,55.8,Unknown,Out of Stock,3.8,8005,1970-01-01 00:00:00.000002025,557.5799999999999
2023-12-22,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,3059.7,197.88,1840.28,39.900000000000006,Unknown,Low Stock,4.4,1728,1970-01-01 00:00:00.000002023,131.12
2024-11-29,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,1006.89,9364.08,8.4,Black Friday,In Stock,4.7,332,1970-01-01 00:00:00.000002024,92.11000000000001
2025-05-10,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,283.02,2632.09,34.0,Great Indian Festival,In Stock,4.8,1787,1970-01-01 00:00:00.000002025,145.98000000000002
2025-10-19,Amazon,Watch,Apple Watch Ultra 2,New,799,7430.7,610.83,5680.72,23.6,Unknown,In Stock,4.5,1813,1970-01-01 00:00:00.000002025,188.16999999999996
2026-01-14,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,3989.7,205.03,1906.78,52.2,Unknown,In Stock,4.1,1671,1970-01-01 00:00:00.000002026,223.97
2024-08-07,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,882.44,8206.69,11.7,Unknown,In Stock,4.4,2011,1970-01-01 00:00:00.000002024,116.55999999999995
2026-05-07,Amazon,iPhone,iPhone 16 128GB,New,799,7430.7,700.67,6516.23,12.3,Unknown,In Stock,4.4,2346,1970-01-01 00:00:00.000002026,98.33000000000004
2026-01-28,Flipkart,iPhone,iPhone 12 64GB,New,799,7430.7,483.5,4496.55,39.5,Unknown,In Stock,4.2,8119,1970-01-01 00:00:00.000002026,315.5
2022-11-30,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,372.45,3463.79,13.2,Black Friday,In Stock,4.9,292,1970-01-01 00:00:00.000002022,56.55000000000001
2023-02-04,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1974.61,18363.87,1.2,Unknown,In Stock,4.6,196,1970-01-01 00:00:00.000002023,24.3900000000001
2026-07-21,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,7430.7,373.52,3473.74,53.3,Unknown,Out of Stock,4.1,5617,1970-01-01 00:00:00.000002026,425.48
2024-05-19,Amazon,Watch,Apple Watch Ultra 2,New,799,7430.7,805.36,7489.85,-0.8,Unknown,In Stock,4.3,939,1970-01-01 00:00:00.000002024,-6.360000000000014
2025-10-27,Amazon,Watch,Apple Watch Ultra 2,New,799,7430.7,610.59,5678.49,23.6,Unknown,Out of Stock,4.7,3781,1970-01-01 00:00:00.000002025,188.40999999999997
2025-08-21,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,475.81,4425.03,40.400000000000006,Unknown,Out of Stock,4.2,5607,1970-01-01 00:00:00.000002025,323.19
2023-07-16,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,18590.7,1448.84,13474.21,27.500000000000004,Unknown,Low Stock,4.0,586,1970-01-01 00:00:00.000002023,550.1600000000001
2025-04-21,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.7,147.49,1371.66,55.2,Unknown,Out of Stock,4.0,4145,1970-01-01 00:00:00.000002025,181.51
2026-04-20,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,1910.59,17768.49,4.4,Unknown,In Stock,4.7,2775,1970-01-01 00:00:00.000002026,88.41000000000008
2025-09-25,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,356.11,3311.82,40.6,Unknown,Out of Stock,4.3,4811,1970-01-01 00:00:00.000002025,242.89
2023-02-20,Amazon,Mac,MacBook Air M2 256GB,New,1199,11150.7,1181.66,10989.44,1.4,Unknown,In Stock,4.4,901,1970-01-01 00:00:00.000002023,17.339999999999918
2025-09-16,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,909.12,8454.82,9.0,Unknown,In Stock,4.2,1446,1970-01-01 00:00:00.000002025,89.88
2023-12-29,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.7,586.09,5450.64,41.3,Unknown,Out of Stock,4.2,1975,1970-01-01 00:00:00.000002023,412.90999999999997
2026-02-20,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,1781.4,16567.02,10.9,Unknown,Low Stock,4.7,1841,1970-01-01 00:00:00.000002026,217.5999999999999
2025-05-26,Amazon,iPad,iPad (9th Gen) 64GB,New,329,3059.7,196.68,1829.12,40.2,Unknown,Low Stock,4.7,3213,1970-01-01 00:00:00.000002025,132.32
2021-07-15,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,607.42,5649.01,-1.4,Unknown,Out of Stock,4.6,974,1970-01-01 00:00:00.000002021,-8.419999999999959
2025-11-29,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,270.34,2514.16,37.0,Black Friday,In Stock,4.4,1251,1970-01-01 00:00:00.000002025,158.66000000000003
2026-05-23,Amazon,iPhone,iPhone 13 128GB,New,799,7430.7,486.83,4527.52,39.1,Unknown,In Stock,4.3,5560,1970-01-01 00:00:00.000002026,312.17
2025-02-10,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,11150.7,656.76,6107.87,45.2,Big Billion Days,In Stock,4.4,3343,1970-01-01 00:00:00.000002025,542.24
2025-10-04,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,9290.7,776.75,7223.78,22.2,Unknown,In Stock,4.3,1096,1970-01-01 00:00:00.000002025,222.25
2025-06-21,Amazon,Watch,Apple Watch Ultra 2,New,799,7430.7,689.38,6411.23,13.7,Unknown,In Stock,4.7,2924,1970-01-01 00:00:00.000002025,109.62
2023-12-27,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,261.16,2428.79,39.1,Unknown,In Stock,4.6,2776,1970-01-01 00:00:00.000002023,167.83999999999997
2025-06-22,Amazon,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,11150.7,662.04,6156.97,44.8,Unknown,Out of Stock,4.2,3536,1970-01-01 00:00:00.000002025,536.96
2026-03-13,Amazon,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,811.4,7546.02,26.200000000000003,Unknown,In Stock,4.5,825,1970-01-01 00:00:00.000002026,287.6
2023-01-27,Amazon,Watch,Apple Watch Ultra,New,799,7430.7,793.4,7378.62,0.7000000000000001,Unknown,Low Stock,4.3,610,1970-01-01 00:00:00.000002023,5.600000000000023
2023-10-07,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,5570.7,317.42,2952.01,47.0,Prime Day,In Stock,4.2,2436,1970-01-01 00:00:00.000002023,281.58
2026-06-17,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,840.26,7814.42,1.0,Unknown,In Stock,4.6,1053,1970-01-01 00:00:00.000002026,8.740000000000009
2025-05-09,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,838.08,7794.14,23.7,Unknown,In Stock,4.0,1644,1970-01-01 00:00:00.000002025,260.91999999999996
2024-01-02,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1902.08,17689.34,4.8,Unknown,Out of Stock,4.2,1794,1970-01-01 00:00:00.000002024,96.92000000000007
2025-05-08,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,433.94,4035.64,-1.2,Unknown,In Stock,4.5,1805,1970-01-01 00:00:00.000002025,-4.939999999999998
2024-03-19,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,11150.7,879.05,8175.16,26.700000000000003,Unknown,In Stock,3.9,857,1970-01-01 00:00:00.000002024,319.95000000000005
2025-11-28,Amazon,iPhone,iPhone 17 128GB,New,849,7895.7,764.27,7107.71,10.0,Black Friday,Low Stock,4.8,436,1970-01-01 00:00:00.000002025,84.73000000000002
2026-02-22,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,891.55,8291.42,25.6,Unknown,Low Stock,4.7,3205,1970-01-01 00:00:00.000002026,307.45000000000005
2025-01-12,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,986.31,9172.68,17.7,Unknown,In Stock,4.8,2979,1970-01-01 00:00:00.000002025,212.69000000000005
2023-05-23,Amazon,Mac,MacBook Air M2 256GB,New,1199,11150.7,1217.57,11323.4,-1.5,Unknown,In Stock,4.5,1465,1970-01-01 00:00:00.000002023,-18.569999999999936
2022-02-10,Flipkart,Watch,Apple Watch Ultra,New,799,7430.7,638.61,5939.07,20.1,Big Billion Days,Low Stock,4.2,69,1970-01-01 00:00:00.000002022,160.39
