Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_MAD,Current_Price_USD,Current_Price_MAD,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
2021-12-30, Flipkart ,iPhone,iPhone 13 Pro Max 256GB, New,1199,11150.70,1211.23,11264.44,-1.0,,Out of Stock,4.5,346
2025-12-01,FLIPKART,Watch,Apple Watch Series X (45mm),new,429,3989.70,333.34,3100.06,22.3,,In Stock,4.7,1229
2025-05-06,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.70,498.74,4638.28,37.6,,In Stock,3.9,1372
2025-02-08,AMAZON ,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,3989.70,345.07,3209.15,19.6,,In Stock,4.0,589
2025-12-09,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,11150.70,787.52,7323.94,34.300000000000004,,In Stock,4.3,1692
2025-06-19,amazon,iPhone,iPhone 15 128GB,NEW ,799,7430.70,689.92,6416.26,13.7,,In Stock,4.2,1850
2023-01-29,AMAZON ,Watch,Apple Watch Series 6 (44mm),NEW ,429,3989.70,n/a,n/a,39.0,,In Stock,4.5,1305
2022-05-12,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,new,799,7430.70,807.36,7508.45,-1.0,,In Stock,4.9,1593
2026-01-01,flipkart,iPhone,iPhone 12 Pro 128GB,New,999,9290.70,608.91,5662.86,39.0,,Low Stock,4.3,4007
2026-05-10,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,18590.70,1225.91,11400.96,38.7,,In Stock,4.4,3170
2025-09-26,Flipkart,iPhone,iPhone 16 Pro 256GB, New,1099,10220.70,996.73,9269.59,9.3,,In Stock,4.2,616
2025-03-11,amazon ,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,7430.70,586.01,5449.89,26.700000000000003,,In Stock,4.0,1853
2022-01-21,FLIPKART,iPhone,iPhone 12 Pro 128GB,new,999,9290.70,888.39,8262.03,11.1,,In Stock,4.6,1504
2023-11-26, Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,7430.70,586.04,5450.17,26.700000000000003,Black Friday,In Stock,4.5,224
2023-05-20,FLIPKART,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,3989.70,356.15,3312.20,17.0,,In Stock,4.5,1133
2025-02-26,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.70,1081.74,10060.18,9.8,,Out of Stock,4.4,2804
2023-07-21,flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.70,803.86,7475.90,33.0,,Out of Stock,3.9,2039
18/09/2022, Flipkart ,iPhone,iPhone 13 128GB,new,799,7430.70,809.75,7530.68,-1.3,,In Stock,4.4,1284
2023-07-25,FLIPKART,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.70,654.5,6086.85,34.5,,In Stock,4.2,2425
2026-02-20,FLIPKART,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.70,899.22,8362.75,25.0,,Low Stock,4.3,6475
2024-07-22,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,11150.70,882.52,8207.44,26.4,,In Stock,4.5,2431
2026-01-08,amazon ,Mac,MacBook Pro 14-inch M2 Pro 512GB, New,1999,18590.70,1791.88,16664.48,10.4,,In Stock,4.3,5429
2024-10-19,amazon,Watch,Apple Watch Series 6 (44mm),new,429,3989.70,253.69,2359.32,40.9,,Out of Stock,4.8,8211
Feb 23 2023,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.70,260.95,2426.84,39.2,,In Stock,4.6,3801
2026-04-30, Flipkart ,iPad,iPad (9th Gen) 64GB, New,329,3059.70,200.12,1861.12,39.2,,In Stock,4.3,4995
2025-12-07,Amazon,Mac,MacBook Air M2 256GB,NEW ,1199,11150.70,916.77,8525.96,23.5,,Out of Stock,4.6,5291
Nov 06 2021,Amazon,iPhone,iPhone 13 Pro Max 256GB, New,1199,11150.70,1189.42,11061.61,0.8,,In Stock,4.3,239
2026-02-02,AMAZON ,iPhone,iPhone 13 Pro Max 256GB,NEW ,1199,11150.70,788.98,7337.51,34.2,,Out of Stock,4.6,8297
17/05/2023,amazon ,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.70,697.07,6482.75,12.8,,In Stock,4.8,2690
2024-07-21,amazon ,iPad,iPad Pro 11-inch (M4) 256GB, New,999,9290.70,1018.11,9468.42,-1.9,,Out of Stock,4.5,222
2025-02-08,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.70,1995.06,18554.06,0.2,,In Stock,4.6,351
20/06/2022,amazon,iPhone,iPhone 12 Pro 128GB, New,999,9290.70,896.77,8339.96,10.2,,Out of Stock,4.4,1436
05/12/2023,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.70,1079.1,10035.63,10.0,,In Stock,4.6,1200
2026-03-26,AMAZON ,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,7895.70,585.69,5446.92,31.0,,In Stock,4.0,812
2025-09-09,flipkart,iPhone,iPhone 15 Pro Max 256GB,NEW ,1199,11150.70,1101.94,10248.04,8.1,,In Stock,4.5,1189
2023-07-01,amazon,Mac,MacBook Air M1 256GB,New,999,9290.70,812.41,7555.41,18.7,,Low Stock,4.4,2052
2025-12-14,AMAZON ,iPhone,iPhone 16 128GB, New,799,7430.70,686.89,6388.08,14.000000000000002,,In Stock,4.2,1486
02/07/2025,amazon ,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.70,1813.03,16861.18,9.3,,In Stock,4.9,1550
May 08 2024,amazon,iPhone,iPhone 13 128GB,New,799,7430.70,607.94,5653.84,23.9,,In Stock,4.7,3680
2026-03-17,flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,7430.70,457.18,4251.77,42.8,,In Stock,3.9,4249
30/06/2026, Amazon,Watch,Apple Watch Series X (45mm), New,429,3989.70,332.6,3093.18,22.5,,In Stock,4.6,1750
2025-02-17,AMAZON ,iPhone,iPhone 14 Pro 128GB, New,999,9290.70,800.18,7441.67,19.9,,In Stock,4.4,3298
2025-10-07,flipkart,iPhone,iPhone 17 128GB, New,849,7895.70,N/A,N/A,11.1,Big Billion Days,In Stock,4.4,119
2026-06-08,flipkart,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,7430.70,n/a,n/a,49.0,,Out of Stock,4.4,4269
2022-11-09,FLIPKART,Watch,Apple Watch Ultra,NEW ,799,7430.70,783.42,7285.81,2.0,,In Stock,4.6,158
2021-09-13,amazon ,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,7430.70,607.44,5649.19,24.0,,In Stock,4.4,952
2024-04-14,FLIPKART,iPad,iPad Air (4th Gen) 64GB,New,599,5570.70,353.53,3287.83,41.0,,Out of Stock,4.8,4284
2025-02-27,Flipkart,Watch,Apple Watch Series X (45mm),New,429,3989.70,430.14,4000.30,-0.3,,In Stock,4.8,773
2023-11-04, Flipkart ,Watch,Apple Watch Series 6 (44mm),New,429,3989.70,256.39,2384.43,40.2,,In Stock,4.5,3782
2023-11-10, Flipkart ,iPhone,iPhone 14 Pro 128GB,New,999,9290.70,911.61,8477.97,8.7,,In Stock,4.7,2184
2025-03-10,amazon ,iPhone,iPhone 15 128GB, New,799,7430.70,687.31,6391.98,14.000000000000002,,In Stock,4.5,2353
